,Datetime,Tweet Id,Text,Username,Like Count,Display Name,Language
454,2022-02-04 14:37:47+00:00,1489609133695373317,".@jamia_mosque Iman @JamaludinSheikh is asking #WhereIsMwalimuSereka? The 60 year old educationist has been abducted in broad daylight in South C, Nairobi. His family are in anguish and want him back. https://t.co/ZUTqgqrMbX",Asmali77,209,Ahmed Mohamed ((ASMALi)),en
455,2022-02-04 14:36:45+00:00,1489608871052070913,"@Rengam_Data @BrookePirouznia @abc15 They didn't ban CRT, they banned instruction that “promotes or advocates for any form of blame or judgment on the basis of race, ethnicity or sex.”
And concepts, if a person should feel “discomfort, guilt, anguish or any other form of psychological distress” #snowflake",angelmvm,3,Mindy,en
456,2022-02-04 14:36:42+00:00,1489608859325022223,"@BenJRERoberts @nanny_pat_ @SJ141123 Cost is irrelevant when it comes to safety. What is the cost of a child’s life? Or a raped woman’s mental anguish?

You simply want them to roam the streets, unvetted - for some odd reason.

I’m allowing their claim to be processed, whilst keeping dangers at arms length",conservative_79,0,A_Conservative_Speaks,en
457,2022-02-04 14:34:42+00:00,1489608356725608449,"@BrookePirouznia @abc15 They banned discomfort.  Not CRT.

Outlaw a list of concepts, including that a person should feel “discomfort, guilt, anguish or any other form of psychological distress” because of their race, ethnicity or sex.",angelmvm,13,Mindy,en
458,2022-02-04 14:33:04+00:00,1489607947768725507,"i want my bday weekend to be cute, light, full of joy, and free of anguish, that being said the new mitski album can wait until monday ❤️",vibeIords,6,reklamozen,en
459,2022-02-04 14:32:41+00:00,1489607847977656320,@NeedlesOnNews @MatthewPeloza And allowing them to build shelter. But houseless people? No way. I hope residents sue the city and police for mental anguish.,florabelle444,0,A Girl Named Carl,en
460,2022-02-04 14:32:13+00:00,1489607733812899850,"⠀
⠀He will know what true fear and pain is, but that will be no solace, for there will be no end and no escape. His eternity will be soured with an anguish like one could never imagine.
⠀ https://t.co/0N9LRbwSRD",SILENTKNlGHT,0,‍ ‍ ‍ ‍ ‍ —リンク.,en
461,2022-02-04 14:29:59+00:00,1489607169578307592,"If they really thought that they would get vaccinated 2 help protect HCWs and their patients &amp; reduce &amp; eventually stop covid continuing. Otherwise, it’s an endless circle. Their constant pleas on Twitter, the videos posted,the mental health anguish of these angels is 2 much. https://t.co/O0zwZqHTJG",Tracytms,2,Tracy Corneau,en
462,2022-02-04 14:29:34+00:00,1489607066591416325,Nothing I’ve done has helped me escape this feeling of anguish,GoingToKourt,0,——,en
463,2022-02-04 14:28:47+00:00,1489606869492854785,"@txtdarioom Antigen 45-99rb...
PCR yg 250-275rb",VampirEllachan,0,Lady of Night Anguish,in
464,2022-02-04 14:24:53+00:00,1489605888277106694,think i blocked some moots when i was in the depths of unhinged anguish but i can't mind who lol sorry,leechwaifu,9,soviet night witch,en
465,2022-02-04 14:24:31+00:00,1489605794144391185,@ProfileTreeDelh Been 7 years.   And I’m still suffering from workplace bullying.   Why don’t i quit?    Cause im a fighter and i can’t allow this to happen to others coming up behind me.   Im losing this fight horribly.    Mental anguish.    I pray this will all be worth it in the end.,ARMYofONE_CDoe,0,Capital D oe,en
466,2022-02-04 14:20:19+00:00,1489604735279976449,@BvlgariDiamonds @KensingtonRoyal The howls of anguish from the bitter old cat ladies of ssx squad. The dim and distant ghosts of the past.,Madamdefa,3,Madam Defarge 🟩⬜️🟪,en
467,2022-02-04 14:19:05+00:00,1489604428814454787,"Don't kill me with anguish in your heart, Nagisa. Nice, deep breath. Give us a smile.",foxtrottot,0,☂️,en
468,2022-02-04 14:18:06+00:00,1489604178985234439,"@ibudosenkw Antigen, tp berlaku 1x24jam aja",VampirEllachan,0,Lady of Night Anguish,in
469,2022-02-04 14:15:26+00:00,1489603508202799105,"@goddesofbrutal Iya kalo ga minggu, senin aku PCR",VampirEllachan,0,Lady of Night Anguish,in
470,2022-02-04 14:15:14+00:00,1489603455971131394,@maswiwit_ Amiinnn... Aminn makasih yaaa,VampirEllachan,1,Lady of Night Anguish,in
471,2022-02-04 14:14:53+00:00,1489603368385458178,@NWoBHM_Matt Yet to see Pear of Anguish. Still some out there.,666evilolive,2,chunkyboots,en
472,2022-02-04 14:14:38+00:00,1489603308142534663,Speaker expresses anguish over member’s conduct in LS https://t.co/b7GkCn9kPR via @Orange News9 : Latest News,MSShanker1,0,Orange News,en
473,2022-02-04 14:14:36+00:00,1489603298126618635,@marialajabones Los latigazos que son para que salga la grasa por las heridas?,AnguishCrucible,0,CrucibleOfAnguish,es
474,2022-02-04 14:12:01+00:00,1489602648676478982,"Mrs. Jennings, who had it was going away from _you_--you who read by anguish of disappointment which Marianne was suffering",KyleBot6,0,Kyle Bot,en
475,2022-02-04 14:11:03+00:00,1489602406329434112,"'It's anguish, it's pain, it's agony' – here's what it's like to shop for a home in today's tight housing market https://t.co/WFIQNmlFH1",jaradbbrown,0,Jarad Brown,en
476,2022-02-04 14:09:41+00:00,1489602062988242944,"The hard border lead to enormous suffering, anguish, and distress. All so unnecessary. 

During its nearly two years in operation, the hard border didn't prevent a single case of community transmission of SARS-CoV-2.",AmyKay_09,1,AmyKay_09,en
477,2022-02-04 14:08:42+00:00,1489601815545270276,@kylooscartango Iya Om Ky.... Aminnn,VampirEllachan,0,Lady of Night Anguish,in
478,2022-02-04 14:08:27+00:00,1489601750860722176,"@goddesofbrutal Kayaknya percuma, krn ada masa inkubasi.. Kl antigen besok takutnya false negative",VampirEllachan,1,Lady of Night Anguish,in
479,2022-02-04 14:07:34+00:00,1489601528524869636,you don’t understand the pain and mental anguish i feel knowing i never got to pre order this thomas maze runner doll (with its full ass wardrobe) from korea 😔 https://t.co/R4VWnRfJ9r,826dyls,0,ً,en
480,2022-02-04 14:07:30+00:00,1489601510929735683,@oksit0sin Amin Kak.. Terima kasih... Anakku udah aku ungsikan... Semoga gpp... Aminnn aminnn,VampirEllachan,1,Lady of Night Anguish,in
481,2022-02-04 14:06:33+00:00,1489601270524817408,"@Abhaydvd We understand the anguish in this matter. Kindly be rest assured that as per the written confirmation shared by you, we are taking follow up with the airline as we have not yet received the full refund against your PNR. We would request your patience for the interim.",EaseMyTrip,0,EaseMyTrip.com,en
482,2022-02-04 14:06:31+00:00,1489601266305372165,@SusuKalengan Aminnnn aminnn,VampirEllachan,0,Lady of Night Anguish,en
483,2022-02-04 14:05:13+00:00,1489600937475772421,@lemonrello pain and suffering and anguish etc etc,meantransman,1,jake,en
484,2022-02-04 14:05:01+00:00,1489600886028570627,Scott Morrison’s cliched myths about Australian resilience won’t drown out the national cry of anguish | Paul Daley: https://t.co/O4NpYirokD #auspol #australiapm,AustraliaPM,2,Prime Minister of Australia News,en
485,2022-02-04 14:02:58+00:00,1489600371362308103,@itvnews This comment thread alone highlights the importance of mental health and fitness. Harry working for his employer and talking at an event you have to be registered for sponsored by his employer is causing so much anguish in some grown people’s life. Get a life people 🤦‍♀️,princesswummie,1,FireQueen,en
486,2022-02-04 14:02:54+00:00,1489600355256127491,"Of anguish, A high-performing digital mind can achieve it as
https://t.co/Wdg3IRN8cu
Kept open ourselves in the day.
ï»¿https://t.co/7znI11nSq3",marinaorias,0,marinaorias,en
487,2022-02-04 14:00:43+00:00,1489599803277426697,"Depends though… I live up north in a village and go to Manchester and London if I really need a turn up, but my rent will make you cry in anguish.😂😂😂😂 https://t.co/UOOpYtYMBN",Sobechie29,0,Sobechi Anyadike,en
488,2022-02-04 14:00:12+00:00,1489599672868122627,"It's okay to permit yourself to grieve, to give outward expression to the internal anguish of your soul.

Book a session https://t.co/DyjEQULU2K
.
#mindset #selflove #spiritualstrength #higherself #awareness #thirdeye #healing #soul #spiritualguidance #guidance #sacramentopsychic https://t.co/DSXxy8xAw4",mediumkelley,1,Kelley Eckhardt,en
489,2022-02-04 13:52:59+00:00,1489597860328861701,"New Indian Leadership is composed of Hypocrites? Arrogants? Dictators? Inhumans? Ignorants? Idiots? Demons? Sadists? Psychopaths? Rascals?
https://t.co/3SUJLXMHWu

@parakala Sir, kindly go though this FB page
https://t.co/ZOU1JUuakI
to understand my anguish against #NarendraModi.",SAAI_sai,0,Sai Baba Kadiyam,en
490,2022-02-04 13:52:53+00:00,1489597831266639872,"a boy of anguish now he's a man of soul
https://t.co/vrQR0TTfWk",feboapoIIo,0,nove em inglês,en
491,2022-02-04 13:52:32+00:00,1489597746265092098,"Push mere teenage girls to a corner and fuel their anguish over their religion, cause unnecessary conflicts and confrontations and then complain when some of them grow up with extremist views.",ThisAndThatDude,1,TheDude!,en
492,2022-02-04 13:51:14+00:00,1489597418383773696,"February baru tanggal 4..tp 2 hari berturut kok cobaan banget rasanya 😭😭😭
Ya Tuhan aku mohon perlindunganMu untuk anakku dan aku... 🙏🏼🙏🏼🙏🏼 lindungi kami semua yg sehat ya Tuhan, dan sembuhkanlah yang sedang sakit. Aminnn 🙏🏼🙏🏼🙏🏼",VampirEllachan,4,Lady of Night Anguish,in
493,2022-02-04 13:50:03+00:00,1489597118356488194,@canayams i haven’t seen the original but the ferocity and anguish inherent to this AU is SO compelling,xyainaux,1,xyai,en
494,2022-02-04 13:49:48+00:00,1489597057925013509,"We can live this Christian life with veritably little security and joy because we ask for nothing. The principle is “ I believed, thus I said that I was veritably worried and in my anguish I said that all men are prevaricators”. The Christian life is converted by a vision of Him",ThomasesWillia3,0,🌪🌪🌊ℳ̶̅𝑜̅𝑢𝑙𝑘𝑖💨🌪🌪,en
495,2022-02-04 13:48:34+00:00,1489596746556936196,"@kylooscartango Yes Om, semoga aman.. All is well.. All is good",VampirEllachan,0,Lady of Night Anguish,en
496,2022-02-04 13:48:03+00:00,1489596615446966280,I listen to A Seat at The Table in times of anguish.,Courtdog_,1,اسمر يا اسمراني,en
497,2022-02-04 13:47:47+00:00,1489596551857324037,"@emptyboxie Aku udah langsung ungsikan si dedek.... 
Pdhl weekend aku pikir mau spend time sama dia yg setiap hari aku tinggal kerja 😭😭😭",VampirEllachan,1,Lady of Night Anguish,in
498,2022-02-04 13:47:07+00:00,1489596380012232711,"Who uttered the following words: ‘I only complain of my anguish and my sorrow to Allah.’?

قَالَ إِنَّمَآ أَشْكُوا۟ بَثِّى وَحُزْنِىٓ إِلَى ٱللَّهِ",MentallyillHuey,0,Shaykh Huey⛰,und
499,2022-02-04 13:46:57+00:00,1489596340888039432,@pemujanaspad Aminnnn.. Pdhl dah mikir weekend bisa spend more time with my baby 😭😭😭 malah aku harus pisah n isoman😭😭😭,VampirEllachan,0,Lady of Night Anguish,in
500,2022-02-04 13:46:01+00:00,1489596106577420292,@urfavgin Amiiinnn😭😭😭,VampirEllachan,0,Lady of Night Anguish,en
